date,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Congo,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,International,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Mauritania,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Northern Mariana Islands,Norway,Oman,Pakistan,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russia,Rwanda,Saint Kitts and Nevis,Saint Lucia,Saint Vincent and the Grenadines,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tanzania,Thailand,Timor,Togo,Trinidad and Tobago,Tunisia,Turkey,Turks and Caicos Islands,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,United States Virgin Islands,Uruguay,Uzbekistan,Vatican,Venezuela,Vietnam,World,Yemen,Zambia,Zimbabwe
2020-02-28,1.0,,1.0,,,,,,0.0,,23.0,5.0,0.0,,33.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,,14.0,,,,,,78927.0,,,,,3.0,,,,0.0,,1.0,,,0.0,0.0,1.0,,,,1.0,,,,,2.0,38.0,,,,1.0,47.0,,,3.0,,,,,,,,,,,,0.0,3.0,0.0,705.0,245.0,6.0,0.0,,3.0,650.0,,210.0,,,,,,43.0,,,,3.0,,,,1.0,0.0,1.0,,,23.0,,,,,,0.0,,0.0,,,,,,,,1.0,1.0,,1.0,,,1.0,,4.0,6.0,2.0,,,,,,3.0,,,,0.0,1.0,2.0,,,,,1.0,,,,,,,96.0,,,,,,2022.0,,25.0,1.0,,,,7.0,8.0,,34.0,,40.0,,,,,,,,,19.0,16.0,60.0,,,,,,16.0,83365.0,,,
2020-02-29,1.0,,1.0,,,,,,0.0,,25.0,7.0,1.0,,38.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,,16.0,,,,,,79355.0,,,,,5.0,,,,0.0,,2.0,,,0.0,0.0,1.0,,,,1.0,,,,,3.0,57.0,,,,2.0,57.0,,,4.0,,,,,,,,,,,,1.0,3.0,0.0,705.0,388.0,7.0,0.0,,7.0,888.0,,230.0,,,,,,45.0,,,,3.0,,,,1.0,0.0,1.0,,,25.0,,,,,,2.0,,1.0,,,,,,,,1.0,2.0,,1.0,,,1.0,,6.0,6.0,2.0,,,,,,3.0,,,,0.0,3.0,2.0,,,,,1.0,,,,,,,98.0,,,,,,2931.0,,34.0,1.0,,,,12.0,12.0,,39.0,,42.0,,,,,,,,,19.0,18.0,66.0,,,,,,16.0,85203.0,,,
2020-03-01,1.0,,3.0,,,,,,1.0,,26.0,10.0,1.0,,41.0,,,1.0,1.0,,,,,,,,,2.0,,,,,,1.0,,20.0,,,,,,79929.0,,,,,5.0,,,,0.0,,3.0,,,0.0,1.0,1.0,,,,1.0,,,,,3.0,100.0,,,,3.0,111.0,,,7.0,,,,,,,,,,,,1.0,3.0,0.0,705.0,593.0,13.0,1.0,,7.0,1128.0,,239.0,,,,,,45.0,,,,4.0,,,,1.0,1.0,1.0,,,25.0,,,,,,4.0,,1.0,,,,,,,,1.0,7.0,,1.0,,,1.0,,15.0,6.0,4.0,,,,,,3.0,,,,1.0,3.0,2.0,,,,,1.0,,,,,,,102.0,,,,,,3526.0,,66.0,1.0,,,,13.0,18.0,,40.0,,42.0,,,,,,,,,21.0,23.0,69.0,,,,,,16.0,87026.0,,,
2020-03-02,1.0,,3.0,,,,,,1.0,,29.0,14.0,3.0,,47.0,,,1.0,2.0,,,,,,,,,2.0,,,,,,1.0,,24.0,,,,,,80134.0,,,,,7.0,,,,3.0,,4.0,,,1.0,6.0,2.0,,,,1.0,,,,,6.0,130.0,,,,3.0,129.0,,,7.0,,,,,,,,,,,,3.0,3.0,2.0,705.0,978.0,19.0,1.0,,10.0,1689.0,,254.0,,,,,,46.0,,,,10.0,,,,1.0,1.0,1.0,,,29.0,,,,,,5.0,,1.0,,,,,,,,1.0,13.0,,1.0,,,1.0,,19.0,6.0,4.0,,,,,,3.0,,,,3.0,3.0,2.0,,,,,8.0,,,,,,,106.0,,,,,,4212.0,,83.0,1.0,,,,14.0,24.0,,40.0,,43.0,,,,,,,,,21.0,36.0,89.0,,,,,,16.0,89068.0,,,
2020-03-03,,,,1.0,,,,,,,33.0,18.0,,,,,,,8.0,,,,,,,,,,,,,,,,,27.0,,,,,,80261.0,,,,,8.0,,,,5.0,,5.0,,,,7.0,,,,,,,,,,,178.0,,,,,157.0,,,,,,,,,,,,,,,6.0,5.0,,,1501.0,21.0,,,,2036.0,,254.0,,1.0,,,,56.0,,,1.0,13.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,18.0,,,,,,,25.0,7.0,,,,,,,,,2.0,,,,3.0,,,,,,,1.0,1.0,,,,108.0,1.0,,,,,4812.0,,114.0,,,,,15.0,30.0,,41.0,,,,,,1.0,,,,,,40.0,103.0,,,,,,,90865.0,,,
2020-03-04,,,5.0,,,,,1.0,,,41.0,24.0,,,49.0,,,4.0,13.0,,,,,,,,,,,,,,,,,30.0,,,,,1.0,80380.0,,,,,9.0,,,,5.0,,8.0,,,,,,,,,2.0,,,,,7.0,212.0,,,,,196.0,,,,,,,,,,,,,,,16.0,6.0,,,2336.0,26.0,2.0,,,2502.0,,268.0,,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,28.0,,2.0,,,,,33.0,,5.0,,,,,,,1.0,4.0,,8.0,4.0,4.0,,,,,10.0,,,,,,,110.0,,,,,,5328.0,,151.0,,,,,24.0,37.0,,42.0,,,,,,,,,,1.0,27.0,51.0,125.0,,,,,,,93077.0,,,
2020-03-05,,,12.0,,,,,,,,52.0,29.0,,,52.0,,,6.0,23.0,,,,,,,,,3.0,,,,,,,,33.0,,,,,3.0,80497.0,,,,,,,,,8.0,,10.0,,,,10.0,,,,,,,,,,,285.0,,,,3.0,262.0,,,10.0,,,,,,,,,,,2.0,26.0,28.0,,,2922.0,31.0,6.0,,15.0,3089.0,,317.0,,,,,,,,,,,,,1.0,,,,,,50.0,,,,,,,,,,,,,,,,,38.0,,3.0,,,,,56.0,15.0,,,,,,,,,5.0,,,,,,,,,15.0,,,3.0,,,,112.0,,,1.0,,,5766.0,,200.0,,,,,35.0,57.0,,,,47.0,,,,,,,,,,85.0,159.0,,,,,,,95316.0,,,
2020-03-06,,,17.0,,,,,2.0,,,59.0,41.0,6.0,,52.0,,,,50.0,,,,1.0,,,2.0,,8.0,,,,,,,,45.0,,,,,4.0,80667.0,,,,,10.0,,,,12.0,,20.0,,,,13.0,3.0,,,,5.0,,,,,12.0,423.0,,,,9.0,400.0,,,32.0,,,,,,,,,,,,35.0,29.0,,,3513.0,38.0,13.0,,17.0,3858.0,,349.0,,,,,,58.0,,,,16.0,,,,,,,,,50.0,,,,,,,,,,,,2.0,,,,,82.0,,4.0,,,,,86.0,16.0,,7.0,,,,,,,9.0,,,6.0,,,,,,22.0,,5.0,4.0,,,,117.0,,,6.0,,1.0,6284.0,,261.0,,,,,61.0,87.0,,44.0,,,,,,,,,,,29.0,115.0,233.0,,,,,,,98172.0,,,
2020-03-07,,,,,,,,8.0,,,63.0,74.0,9.0,,56.0,,,,109.0,,,,,,,,,13.0,,,,,,,1.0,51.0,,,,,5.0,80768.0,1.0,,1.0,,11.0,,,,19.0,,23.0,,,2.0,,15.0,,,,10.0,,,,,19.0,613.0,,,,,684.0,,,45.0,,,,,,,,,,,4.0,43.0,31.0,4.0,,4747.0,,18.0,,19.0,4636.0,,408.0,,,,,,,,,,22.0,,,,,3.0,3.0,,,83.0,,,,,,,,,,,,,,,,,128.0,,5.0,,,,,113.0,,6.0,16.0,,,,1.0,5.0,5.0,13.0,,11.0,7.0,10.0,,,,,23.0,,,,1.0,,,130.0,,1.0,9.0,,,6767.0,,374.0,,,,,137.0,209.0,,45.0,,50.0,,1.0,,,,,,,,163.0,338.0,,,,1.0,,17.0,102133.0,,,
2020-03-08,4.0,,,,,,,9.0,,,74.0,99.0,,,63.0,,,,169.0,,,,,,,,,13.0,,,2.0,,,2.0,,57.0,,,,,,80814.0,,,,,12.0,,,,26.0,,31.0,,,,,,,,,,,,,,,716.0,,,,12.0,847.0,,,66.0,,,,,,,,,,,7.0,53.0,34.0,,,5823.0,54.0,19.0,,25.0,5883.0,,455.0,,1.0,,,,61.0,,,2.0,,,,,,,,,,93.0,2.0,,3.0,,,,1.0,,,,,,,,,,188.0,,,,,,,147.0,,,19.0,,,1.0,,6.0,6.0,21.0,,12.0,13.0,,,,,,26.0,,7.0,,,,,138.0,,3.0,12.0,,2.0,7134.0,,430.0,,,,,161.0,264.0,,45.0,,,,,,,,,,,45.0,206.0,433.0,,,,,,21.0,105824.0,,,
2020-03-09,,2.0,20.0,,,,,12.0,,,80.0,102.0,,,79.0,3.0,,,200.0,,,,,,,,,25.0,,,4.0,,,,2.0,62.0,,,,,10.0,80859.0,,,5.0,,,,,,32.0,,38.0,,,,14.0,49.0,,,,,,,,,30.0,1126.0,,,,13.0,902.0,,,73.0,,,,,,,,,,,8.0,55.0,,6.0,,6566.0,61.0,21.0,,39.0,7375.0,,488.0,,,,,,64.0,,,3.0,32.0,,,,,5.0,,,,99.0,4.0,,,,,7.0,,,,,,,,,,,265.0,,,,,,,169.0,,,,,,,7.0,10.0,11.0,30.0,,15.0,15.0,,,,,,37.0,,11.0,,,,,150.0,,5.0,16.0,,3.0,7382.0,,589.0,,,,,203.0,332.0,,45.0,,,,,,,,,,,,273.0,554.0,,,,,,30.0,109695.0,,,
2020-03-10,,6.0,,,,,,,,,100.0,131.0,,,109.0,,,,239.0,,,,,,,,,,,1.0,,,,,,77.0,,,,,13.0,80879.0,3.0,,9.0,,,,,2.0,40.0,,113.0,,,5.0,15.0,55.0,,,,,,,,,40.0,1412.0,,,,15.0,1139.0,,,84.0,,,,,,,,,,,9.0,65.0,44.0,,696.0,7161.0,,,,,9172.0,,514.0,,,,,,65.0,,,6.0,41.0,,,,,,,,,117.0,,,4.0,,,,,,1.0,,,,,,,,321.0,,,,,2.0,,192.0,18.0,16.0,20.0,1.0,,,9.0,33.0,17.0,39.0,,18.0,17.0,10.0,,,,,49.0,,15.0,,,,,160.0,,,,,7.0,7513.0,,1204.0,,,,,248.0,374.0,,,,,,,,2.0,,,,,59.0,321.0,754.0,,,,,,31.0,114232.0,,,
2020-03-11,7.0,10.0,,,,,,19.0,,,112.0,182.0,11.0,,110.0,,,9.0,267.0,,,,,,,,,34.0,,,,2.0,,,,93.0,,,,,17.0,80908.0,,,13.0,,13.0,,,,63.0,1.0,264.0,,,,17.0,59.0,,,,13.0,,,,,,1784.0,,,,23.0,1296.0,,,90.0,,,,,,,,,,,12.0,70.0,50.0,19.0,,8042.0,61.0,35.0,,70.0,10149.0,,568.0,,,,,,69.0,,,8.0,41.0,,,,3.0,7.0,7.0,,,129.0,6.0,,,,,,3.0,,,,,,,,,,382.0,,,,,,,277.0,18.0,16.0,29.0,7.0,,5.0,11.0,33.0,22.0,41.0,,24.0,25.0,,,,,,62.0,,20.0,,5.0,,,166.0,,7.0,31.0,,,7755.0,,1639.0,,,,,326.0,490.0,,48.0,,59.0,,,,5.0,,,,,74.0,373.0,1025.0,,,,,,35.0,118610.0,,,
2020-03-12,,11.0,20.0,,,,,,4.0,,126.0,246.0,13.0,,162.0,,,12.0,314.0,,,,,2.0,,3.0,,52.0,,11.0,7.0,2.0,,3.0,,103.0,,,,,23.0,80932.0,9.0,,22.0,1.0,16.0,3.0,,6.0,94.0,,516.0,,,,,60.0,,,,16.0,,,,,59.0,2281.0,,,,24.0,1567.0,,,99.0,,,,,,,,,,2.0,13.0,85.0,73.0,34.0,,9000.0,70.0,43.0,,82.0,12462.0,2.0,619.0,,,,,,72.0,,,10.0,61.0,,,3.0,3.0,7.0,,,,149.0,8.0,,6.0,,,11.0,4.0,,,,,5.0,,,,,503.0,,,,,,,489.0,,20.0,30.0,14.0,,,17.0,49.0,31.0,59.0,,262.0,45.0,25.0,,,,,66.0,,45.0,,18.0,,,178.0,,10.0,57.0,,13.0,7869.0,,2140.0,2.0,,,,462.0,642.0,,48.0,,70.0,,,,7.0,1.0,,,,,456.0,1312.0,,,,,,39.0,125497.0,,,
2020-03-13,,23.0,25.0,,,,,31.0,6.0,2.0,156.0,361.0,13.0,,162.0,,,21.0,399.0,,,,1.0,3.0,,3.0,,77.0,,25.0,23.0,,,5.0,,138.0,,,,,33.0,80954.0,,,23.0,,25.0,,1.0,,116.0,,676.0,,,,,80.0,,,,27.0,,,,,155.0,2876.0,,1.0,,25.0,2369.0,2.0,,133.0,,,,,,,,1.0,,,16.0,117.0,75.0,,,10075.0,74.0,70.0,,96.0,15113.0,6.0,675.0,,,,,,80.0,,,16.0,66.0,,,4.0,,26.0,9.0,,,158.0,,,9.0,,,16.0,6.0,,,,,6.0,,,,,614.0,,,,,,,621.0,,21.0,,27.0,,6.0,22.0,52.0,49.0,78.0,,,64.0,30.0,,,,1.0,67.0,,62.0,6.0,24.0,,,187.0,,21.0,96.0,,17.0,7979.0,,3004.0,3.0,,,,620.0,854.0,,49.0,,,,,1.0,13.0,2.0,,,3.0,85.0,590.0,1663.0,,,,,,44.0,133853.0,,,
2020-03-14,,33.0,26.0,2.0,,,,34.0,13.0,,197.0,504.0,,,210.0,,,,559.0,,,,,10.0,,,,98.0,,37.0,31.0,,,,,176.0,,,,,43.0,80973.0,16.0,,26.0,,31.0,4.0,,14.0,150.0,2.0,804.0,,,11.0,23.0,93.0,,,,79.0,1.0,,,,183.0,3661.0,,,,30.0,3062.0,,,190.0,,,,,,1.0,,,,3.0,25.0,117.0,83.0,69.0,,11364.0,85.0,91.0,,116.0,17660.0,8.0,737.0,,,,1.0,,100.0,,,19.0,,,,4.0,6.0,38.0,13.0,,,197.0,9.0,,12.0,,,26.0,8.0,,,,,7.0,,,,,804.0,,6.0,,,,,621.0,20.0,21.0,35.0,36.0,,7.0,38.0,64.0,68.0,112.0,,320.0,89.0,45.0,,,,,73.0,,86.0,19.0,41.0,,,200.0,,30.0,141.0,,24.0,8086.0,,4231.0,6.0,1.0,,,775.0,1121.0,,53.0,,82.0,,,2.0,16.0,,,,,,707.0,2174.0,,,,,,49.0,143255.0,,,
2020-03-15,10.0,38.0,37.0,,,,1.0,45.0,20.0,,249.0,655.0,19.0,,211.0,3.0,,,689.0,,,,1.0,10.0,,,,121.0,,40.0,41.0,3.0,,7.0,3.0,244.0,,,,,61.0,80995.0,34.0,,27.0,4.0,37.0,4.0,,21.0,214.0,2.0,827.0,,,11.0,28.0,93.0,,1.0,,115.0,1.0,,,,210.0,4499.0,,1.0,,30.0,3795.0,2.0,,228.0,,,,1.0,,1.0,,,,,31.0,138.0,90.0,96.0,,12729.0,85.0,129.0,,178.0,21157.0,,780.0,,1.0,6.0,1.0,,104.0,,,26.0,93.0,,,4.0,9.0,,,,,238.0,9.0,,18.0,1.0,,41.0,20.0,3.0,1.0,,,18.0,,,2.0,1.0,959.0,,8.0,,,2.0,,907.0,20.0,30.0,38.0,43.0,,,43.0,111.0,104.0,169.0,,337.0,113.0,59.0,1.0,,2.0,,92.0,,86.0,21.0,46.0,2.0,,214.0,,44.0,181.0,,24.0,8162.0,,5753.0,11.0,1.0,1.0,1.0,924.0,1359.0,,59.0,,82.0,,1.0,2.0,16.0,,,,,85.0,1140.0,2951.0,,6.0,,,10.0,53.0,154774.0,,,
2020-03-16,16.0,42.0,48.0,5.0,,,,56.0,30.0,,298.0,860.0,19.0,1.0,214.0,,,27.0,886.0,,,,,,,18.0,,200.0,,50.0,51.0,3.0,,12.0,4.0,304.0,,,1.0,,75.0,81020.0,45.0,1.0,35.0,4.0,48.0,,,30.0,298.0,2.0,875.0,,,11.0,37.0,110.0,,1.0,,171.0,4.0,,,,267.0,5423.0,,1.0,,30.0,4838.0,2.0,,331.0,,,,1.0,,,,4.0,,6.0,39.0,178.0,93.0,117.0,,13938.0,124.0,169.0,,250.0,23980.0,10.0,814.0,,15.0,9.0,3.0,2.0,112.0,,,31.0,99.0,,,7.0,14.0,77.0,13.0,,,428.0,13.0,,21.0,1.0,,53.0,23.0,7.0,,,,28.0,,,2.0,,1135.0,,,,,2.0,,1077.0,22.0,31.0,38.0,43.0,,8.0,71.0,140.0,125.0,245.0,,401.0,139.0,63.0,5.0,,2.0,,98.0,,118.0,26.0,55.0,3.0,,226.0,,61.0,219.0,,51.0,8236.0,,7753.0,19.0,1.0,,1.0,1032.0,2200.0,,59.0,,114.0,,1.0,4.0,18.0,18.0,,,3.0,86.0,1391.0,3774.0,,8.0,6.0,1.0,15.0,57.0,167418.0,,,
2020-03-17,21.0,51.0,58.0,14.0,,,,65.0,52.0,,375.0,1016.0,19.0,1.0,221.0,5.0,,36.0,1085.0,,1.0,,1.0,11.0,,21.0,,234.0,,54.0,62.0,20.0,,24.0,4.0,424.0,,,1.0,,156.0,81063.0,57.0,1.0,41.0,5.0,56.0,,,40.0,344.0,3.0,932.0,,,11.0,58.0,126.0,,1.0,,205.0,5.0,,,,272.0,6633.0,,1.0,,33.0,6012.0,6.0,,352.0,,,,6.0,,1.0,,4.0,,8.0,50.0,199.0,125.0,134.0,,14991.0,124.0,223.0,,260.0,27980.0,10.0,824.0,,16.0,11.0,3.0,2.0,123.0,,,36.0,120.0,1.0,,7.0,17.0,81.0,19.0,,,553.0,13.0,,30.0,1.0,,82.0,29.0,9.0,,,,37.0,,0.0,2.0,1.0,1413.0,,,,,2.0,,1169.0,24.0,187.0,39.0,69.0,,9.0,86.0,142.0,177.0,331.0,,439.0,184.0,93.0,5.0,,2.0,,102.0,,133.0,27.0,57.0,4.0,,243.0,,84.0,253.0,1.0,62.0,8320.0,,9191.0,29.0,1.0,,1.0,1121.0,2200.0,,67.0,1.0,177.0,,1.0,5.0,20.0,47.0,,,5.0,98.0,1543.0,4661.0,,29.0,8.0,1.0,33.0,61.0,180094.0,,,
2020-03-18,22.0,55.0,60.0,14.0,,,,79.0,78.0,,454.0,1332.0,28.0,,237.0,8.0,1.0,36.0,1243.0,,1.0,,1.0,12.0,,21.0,,291.0,,56.0,81.0,20.0,,24.0,10.0,569.0,,,1.0,,201.0,81086.0,65.0,1.0,50.0,5.0,69.0,7.0,,40.0,434.0,3.0,1024.0,,,11.0,111.0,166.0,,1.0,,225.0,5.0,,,,319.0,7730.0,,1.0,1.0,34.0,7156.0,6.0,,387.0,,,,6.0,,1.0,,4.0,,9.0,50.0,247.0,137.0,172.0,,16169.0,154.0,292.0,,427.0,31506.0,13.0,829.0,,35.0,33.0,4.0,19.0,130.0,,,61.0,120.0,2.0,,7.0,25.0,140.0,31.0,,,673.0,13.0,,38.0,1.0,,93.0,30.0,9.0,4.0,2.0,,44.0,,,2.0,1.0,1705.0,,20.0,,,3.0,,1308.0,24.0,187.0,41.0,86.0,,11.0,117.0,187.0,238.0,448.0,,442.0,217.0,114.0,7.0,,2.0,,104.0,,133.0,31.0,72.0,4.0,,266.0,,97.0,275.0,1.0,85.0,8413.0,,11178.0,42.0,1.0,,1.0,1167.0,2650.0,,77.0,1.0,177.0,,1.0,7.0,24.0,98.0,,,14.0,113.0,1950.0,6427.0,,50.0,16.0,1.0,33.0,61.0,194836.0,,,
2020-03-19,22.0,59.0,72.0,53.0,,,,97.0,115.0,,565.0,1646.0,34.0,,256.0,10.0,1.0,46.0,1486.0,,1.0,,1.0,12.0,,36.0,,428.0,,68.0,92.0,26.0,,24.0,10.0,690.0,,,1.0,,238.0,81130.0,102.0,3.0,69.0,6.0,81.0,11.0,,58.0,522.0,14.0,1115.0,1.0,,21.0,168.0,196.0,1.0,3.0,,258.0,6.0,,,,369.0,9134.0,3.0,3.0,1.0,34.0,8198.0,7.0,,418.0,,,3.0,8.0,,1.0,,5.0,,12.0,73.0,250.0,165.0,172.0,,17361.0,164.0,366.0,,433.0,35713.0,15.0,873.0,,52.0,37.0,7.0,19.0,142.0,3.0,,71.0,133.0,2.0,,25.0,33.0,210.0,42.0,,,790.0,13.0,,48.0,1.0,,118.0,36.0,9.0,5.0,8.0,,54.0,,,2.0,1.0,2051.0,,28.0,1.0,,8.0,,1423.0,39.0,302.0,44.0,109.0,,11.0,145.0,202.0,287.0,642.0,,452.0,260.0,147.0,11.0,,2.0,,109.0,,171.0,36.0,94.0,6.0,,313.0,,107.0,286.0,1.0,116.0,8565.0,,13716.0,42.0,2.0,,1.0,1301.0,3010.0,,108.0,3.0,177.0,,1.0,9.0,29.0,191.0,,,19.0,113.0,2630.0,9415.0,,79.0,23.0,1.0,33.0,76.0,213149.0,,2.0,
2020-03-20,22.0,70.0,90.0,75.0,,,,128.0,122.0,4.0,709.0,2196.0,44.0,3.0,269.0,10.0,2.0,57.0,1795.0,,2.0,2.0,1.0,15.0,,44.0,,621.0,,73.0,105.0,33.0,,24.0,14.0,846.0,,1.0,1.0,1.0,342.0,81229.0,128.0,3.0,87.0,9.0,104.0,16.0,3.0,58.0,694.0,14.0,1151.0,1.0,,21.0,199.0,210.0,1.0,4.0,,267.0,7.0,72.0,,1.0,400.0,10995.0,3.0,3.0,1.0,40.0,14138.0,11.0,10.0,464.0,2.0,,12.0,9.0,1.0,1.0,,5.0,2.0,24.0,85.0,330.0,191.0,227.0,,18407.0,177.0,557.0,,677.0,41035.0,16.0,950.0,5.0,56.0,49.0,7.0,21.0,148.0,6.0,,86.0,149.0,2.0,,25.0,48.0,345.0,48.0,,,900.0,13.0,,53.0,2.0,3.0,164.0,49.0,11.0,5.0,13.0,,63.0,,,2.0,1.0,2460.0,,39.0,1.0,,8.0,,1552.0,39.0,478.0,47.0,137.0,,13.0,234.0,230.0,355.0,785.0,,460.0,277.0,199.0,11.0,,2.0,,126.0,,238.0,36.0,126.0,6.0,,345.0,,123.0,319.0,1.0,150.0,8652.0,,17147.0,53.0,2.0,,1.0,1423.0,3888.0,,108.0,3.0,212.0,,1.0,9.0,39.0,359.0,,,26.0,140.0,3277.0,14250.0,,94.0,23.0,1.0,33.0,85.0,242372.0,,2.0,
2020-03-21,24.0,70.0,102.0,75.0,,,1.0,158.0,136.0,,874.0,2649.0,44.0,4.0,285.0,17.0,6.0,57.0,2257.0,,2.0,2.0,2.0,19.0,,44.0,,904.0,,78.0,127.0,40.0,,47.0,27.0,971.0,2.0,3.0,1.0,1.0,434.0,81281.0,158.0,3.0,113.0,14.0,126.0,21.0,,67.0,904.0,14.0,1255.0,1.0,,34.0,426.0,256.0,3.0,4.0,,283.0,9.0,80.0,,1.0,450.0,12612.0,15.0,3.0,1.0,43.0,18187.0,16.0,10.0,495.0,2.0,,14.0,13.0,1.0,2.0,,5.0,2.0,24.0,103.0,409.0,231.0,309.0,,19644.0,193.0,683.0,1.0,712.0,47021.0,19.0,1007.0,12.0,69.0,53.0,7.0,24.0,159.0,6.0,,111.0,163.0,2.0,,34.0,69.0,484.0,70.0,3.0,,1030.0,13.0,,64.0,2.0,12.0,203.0,66.0,12.0,6.0,14.0,1.0,86.0,,,3.0,1.0,2994.0,2.0,53.0,1.0,1.0,12.0,,1742.0,48.0,495.0,48.0,200.0,1.0,18.0,263.0,230.0,425.0,1020.0,,470.0,308.0,253.0,17.0,,2.0,,151.0,,274.0,47.0,135.0,7.0,,385.0,,137.0,341.0,1.0,205.0,8799.0,,19980.0,66.0,2.0,1.0,1.0,1623.0,4840.0,,135.0,3.0,366.0,,9.0,9.0,54.0,670.0,,,26.0,140.0,3983.0,19624.0,,110.0,33.0,1.0,36.0,87.0,271114.0,,2.0,1.0
2020-03-22,24.0,76.0,139.0,88.0,2.0,,1.0,225.0,160.0,,1098.0,3024.0,53.0,4.0,306.0,24.0,14.0,76.0,2815.0,,2.0,2.0,2.0,20.0,,92.0,,1128.0,,83.0,163.0,64.0,,51.0,27.0,1302.0,3.0,3.0,3.0,2.0,537.0,81346.0,210.0,4.0,117.0,17.0,206.0,25.0,,84.0,995.0,23.0,1326.0,1.0,,112.0,532.0,285.0,3.0,6.0,1.0,306.0,9.0,92.0,,2.0,521.0,14459.0,17.0,3.0,1.0,49.0,21463.0,21.0,10.0,530.0,2.0,,15.0,17.0,1.0,2.0,,5.0,2.0,26.0,131.0,473.0,320.0,450.0,,20610.0,214.0,785.0,2.0,883.0,53578.0,19.0,1046.0,12.0,84.0,56.0,7.0,24.0,176.0,14.0,,124.0,230.0,3.0,,36.0,105.0,670.0,85.0,3.0,,1183.0,13.0,,73.0,2.0,14.0,251.0,80.0,18.0,10.0,14.0,1.0,96.0,,,3.0,1.0,3631.0,4.0,66.0,1.0,1.0,22.0,,1926.0,52.0,646.0,52.0,245.0,1.0,22.0,318.0,380.0,536.0,1280.0,,481.0,367.0,306.0,17.0,,2.0,,151.0,,392.0,56.0,149.0,7.0,,432.0,,178.0,383.0,1.0,240.0,8897.0,,24926.0,78.0,2.0,5.0,1.0,1746.0,6077.0,,153.0,6.0,599.0,1.0,15.0,49.0,60.0,947.0,,1.0,41.0,153.0,5018.0,26747.0,,135.0,33.0,1.0,36.0,94.0,305233.0,,2.0,2.0
