date,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Botswana,Brazil,Bulgaria,Burundi,Cambodia,Cameroon,Canada,Chad,Chile,China,Colombia,Congo,Croatia,Cuba,Cyprus,Denmark,Djibouti,Dominica,Ecuador,Egypt,Eritrea,Estonia,Ethiopia,Fiji,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guernsey,Guinea,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Mauritania,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palestine,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Senegal,Serbia,Seychelles,Singapore,Slovakia,Slovenia,Somalia,Spain,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Thailand,Togo,Tunisia,Turkey,Uganda,Ukraine,Uruguay,Uzbekistan,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe
2020-02-06,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,564.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,1.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-02-07,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,637.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,1.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-02-08,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,723.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,1.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-02-09,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,812.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,1.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-02-10,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,909.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,1.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-02-11,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,1017.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,1.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-02-12,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,1114.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,1.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-02-13,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,1368.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,1.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-02-14,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,1381.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,1.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-02-15,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,1524.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,1.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,1.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-02-16,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,1666.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,1.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,1.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,
2020-02-17,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,1771.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,1.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,1.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,1.0,0.0,,,,,,,,,0.0,,,
2020-02-18,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,1869.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,1.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,1.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,1.0,0.0,,,,,,,,,0.0,,,
2020-02-19,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,2008.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,1.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,1.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,1.0,0.0,,,,,,,,,0.0,,,
2020-02-20,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,2120.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,1.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,1.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,1.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,1.0,0.0,,,,,,,,,0.0,,,
2020-02-21,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,2238.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,1.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,1.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,1.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,1.0,0.0,,,,,,,,,0.0,,,
2020-02-22,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,2347.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,1.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,1.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,1.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,1.0,0.0,,,,,,,,,0.0,,,
2020-02-23,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,2445.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,1.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,,1.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,1.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,1.0,0.0,,,,,,,,,0.0,,,
2020-02-24,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,2595.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,1.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,,1.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,1.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,1.0,0.0,,,,,,,,,0.0,,,
2020-02-25,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,2665.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,1.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,6.0,,1.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,1.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,1.0,0.0,,,,,,,,,0.0,,,
2020-02-26,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,2717.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,1.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,15.0,0.0,0.0,0.0,11.0,,1.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,1.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,1.0,0.0,,,,,,,,,0.0,,,
2020-02-27,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,2746.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,2.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,19.0,0.0,0.0,0.0,12.0,,3.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,1.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,1.0,0.0,,,,,,,,,0.0,,,
2020-02-28,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,2790.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,2.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,26.0,0.0,0.0,0.0,17.0,,3.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,1.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,1.0,0.0,,,,,,,,,0.0,,,
2020-02-29,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,2837.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,2.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,34.0,0.0,0.0,0.0,21.0,,3.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,1.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,1.0,0.0,,,,,,,,,0.0,,,
2020-03-01,0.0,,0.0,,,,,0.0,,1.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,2872.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,2.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,43.0,0.0,0.0,0.0,29.0,,5.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,1.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,1.0,1.0,,,,,,,,,0.0,,,
2020-03-02,0.0,,0.0,,,,,0.0,,1.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,0.0,,,2914.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,2.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,0.0,54.0,0.0,0.0,0.0,35.0,,6.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,1.0,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,1.0,1.0,,,,,,,,,0.0,,,
2020-03-03,,,,0.0,,,,,,1.0,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,,,2946.0,,,0.0,,,0.0,,,0.0,,,,,,,3.0,,,,0.0,,,,,,,,,,,,,,0.0,0.0,,66.0,0.0,,,52.0,,6.0,,0.0,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,0.0,0.0,,,,,,,,0.0,,,0.0,,0.0,,,0.0,,,,0.0,,,0.0,0.0,,1.0,,,0.0,,,,,,,,,,
2020-03-04,,,0.0,,,,0.0,,,1.0,0.0,,,0.0,,,0.0,0.0,,,,,,,,,,,,0.0,,0.0,2983.0,,,0.0,,,0.0,,,,,,0.0,,,0.0,4.0,,,,0.0,,,,,,,,,,,,,,0.0,0.0,,77.0,0.0,0.0,,80.0,,6.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,0.0,0.0,,1.0,,,,,,0.0,,,,,,,
2020-03-05,,,0.0,,,,,,,2.0,0.0,,,0.0,,,0.0,0.0,,,,,,,0.0,,,,,0.0,,0.0,3014.0,,,,,,0.0,,,0.0,,,,,,,4.0,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,,92.0,0.0,0.0,0.0,107.0,,6.0,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,0.0,,,,,0.0,,,0.0,,0.0,,1.0,,,0.0,0.0,,,1.0,,,,,,,,,,,,
2020-03-06,,,0.0,,,,0.0,,,2.0,0.0,0.0,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,0.0,,0.0,3044.0,,,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,7.0,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,0.0,,107.0,2.0,0.0,0.0,148.0,,6.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,0.0,,,,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,0.0,,,0.0,,0.0,,3.0,,,0.0,1.0,,1.0,,,,,,,,,,,,,
2020-03-07,,,,,,,0.0,,,2.0,0.0,0.0,,0.0,,,,0.0,,,,,,,0.0,,,,0.0,0.0,,0.0,3072.0,0.0,,0.0,,,0.0,,,,0.0,,0.0,,,0.0,9.0,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,124.0,,0.0,0.0,197.0,,6.0,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,1.0,,,,0.0,,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,5.0,,,0.0,1.0,,1.0,1.0,0.0,,,,,,,,0.0,,,
2020-03-08,0.0,,,,,,1.0,,,3.0,0.0,,,0.0,,,,0.0,,,,,,,0.0,0.0,,0.0,,0.0,,,3099.0,,,0.0,,,0.0,,,,,,,,,,10.0,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,,145.0,2.0,0.0,0.0,233.0,,6.0,,0.0,,,,0.0,,,0.0,,,,,,,,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,1.0,,,,0.0,,,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,5.0,,,0.0,1.0,,1.0,,,,,,,,,,0.0,,,
2020-03-09,,0.0,0.0,,,,1.0,,,3.0,0.0,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,0.0,0.0,,0.0,3122.0,,,,,,0.0,,,0.0,1.0,,,,,0.0,19.0,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,194.0,6.0,0.0,0.0,366.0,,7.0,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,,,,,,,,3.0,,,,0.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,5.0,,,0.0,2.0,,1.0,,,,,,,,,,0.0,,,
2020-03-10,,0.0,,,,,,,,3.0,0.0,,,0.0,,,,0.0,,,,,,,,,,,,1.0,,0.0,3139.0,0.0,,,,0.0,0.0,,,0.0,1.0,,,,,0.0,30.0,,,0.0,2.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,,237.0,,,,464.0,,9.0,,,,,,0.0,,,0.0,0.0,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,28.0,,,0.0,2.0,,,,,0.0,,,,,,,0.0,,,
2020-03-11,0.0,0.0,,,,,1.0,,,3.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,,,,1.0,,0.0,3161.0,,,0.0,,,0.0,,,0.0,1.0,,0.0,,,,33.0,,,0.0,2.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,291.0,6.0,0.0,0.0,631.0,,12.0,,,,,,0.0,,,0.0,1.0,,,,0.0,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,,4.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,35.0,,,0.0,3.0,,1.0,1.0,,0.0,,,,,,,0.0,,,
2020-03-12,,1.0,0.0,,,,,0.0,,3.0,0.0,0.0,,0.0,,,0.0,3.0,,,,,0.0,,0.0,1.0,,0.0,,1.0,,0.0,3172.0,0.0,,0.0,0.0,0.0,0.0,,,,1.0,,0.0,,,0.0,48.0,,,0.0,3.0,,,1.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,354.0,8.0,1.0,0.0,827.0,0.0,15.0,,,,,,0.0,,,0.0,2.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,,,1.0,,,,,5.0,,,,0.0,,0.0,0.0,1.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,47.0,,,1.0,4.0,,1.0,1.0,,0.0,0.0,,,,,,0.0,,,
2020-03-13,,1.0,1.0,,,,1.0,0.0,0.0,3.0,1.0,0.0,,0.0,,,0.0,3.0,,,,0.0,0.0,,0.0,1.0,,0.0,,1.0,,0.0,3179.0,,,0.0,,,0.0,,,,2.0,,0.0,,,0.0,61.0,0.0,,0.0,5.0,0.0,,1.0,,,,,,,1.0,,,0.0,0.0,1.0,,429.0,8.0,1.0,0.0,1016.0,0.0,19.0,,,,,,0.0,,,0.0,2.0,,,0.0,,0.0,,,0.0,,,0.0,,,0.0,0.0,,,,,1.0,,,,,5.0,,,,1.0,,0.0,,1.0,0.0,0.0,2.0,1.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,84.0,,,1.0,4.0,,1.0,,,0.0,0.0,,0.0,,,,0.0,,,
2020-03-14,,1.0,2.0,0.0,,,2.0,0.0,,3.0,1.0,,,0.0,,,,3.0,,,,,0.0,,0.0,1.0,,,,1.0,,0.0,3194.0,0.0,,0.0,0.0,0.0,0.0,,,1.0,2.0,,0.0,0.0,,0.0,79.0,,,0.0,5.0,,,1.0,,,,,,0.0,,,0.0,0.0,0.0,2.0,4.0,514.0,9.0,1.0,0.0,1268.0,0.0,21.0,,,,0.0,,0.0,,,0.0,,,,0.0,0.0,1.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,,,1.0,,,,,5.0,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,121.0,0.0,,1.0,7.0,,1.0,1.0,,0.0,,,,,,,0.0,,,
2020-03-15,0.0,1.0,2.0,,,,2.0,0.0,,3.0,1.0,0.0,,0.0,0.0,,,4.0,,,,0.0,0.0,,0.0,2.0,,0.0,0.0,1.0,,0.0,3203.0,0.0,,0.0,0.0,0.0,0.0,,,2.0,2.0,,0.0,0.0,,0.0,91.0,0.0,,0.0,8.0,0.0,,3.0,,,,0.0,,0.0,,,,0.0,0.0,2.0,4.0,611.0,9.0,2.0,0.0,1441.0,,22.0,,0.0,0.0,0.0,,0.0,,,0.0,3.0,,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,1.0,,,0.0,0.0,12.0,,,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,136.0,1.0,0.0,1.0,11.0,,1.0,1.0,0.0,0.0,,,,0.0,,0.0,0.0,,,
